ExchangeId,Effectivedate,Symbol,Open,High,Low,Close,Volume
NSE,15-05-2015,INFY,483.75,491.65,483.1,490.45,5189344
NSE,18-05-2015,INFY,492.5,499.7,490.4,498.25,6469976
NSE,19-05-2015,INFY,496.8,508.9,496.5,505.6,10272076
NSE,20-05-2015,INFY,510,513,508.4,511.8,5882188
NSE,21-05-2015,INFY,512.2,515.5,509.3,512.1,10059312
NSE,22-05-2015,INFY,511,512.9,507.5,511.6,6888824
NSE,25-05-2015,INFY,512.6,514.15,501.75,504.2,4675808
NSE,26-05-2015,INFY,505,507.85,500.55,501.8,3965040
NSE,27-05-2015,INFY,501.75,502.25,488.75,492.1,8454708
NSE,28-05-2015,INFY,493.8,508,493.8,504.15,10980540
NSE,29-05-2015,INFY,501.2,514.1,500.25,505.8,18993044
NSE,01-06-2015,INFY,508.2,516,505.8,511.95,5724892
NSE,02-06-2015,INFY,512,513.8,501.25,502.15,4673140
NSE,03-06-2015,INFY,504.55,509.85,502,505.2,5495796
NSE,04-06-2015,INFY,507.5,513.75,503.15,507,7489464
NSE,05-06-2015,INFY,507.5,511,502.05,502.9,6125788
NSE,08-06-2015,INFY,505,506.15,496.75,500,6141048
NSE,09-06-2015,INFY,500.95,501.9,495.75,498,7561740
NSE,10-06-2015,INFY,497.5,509.85,496.25,506.6,6385840
NSE,11-06-2015,INFY,509,511.2,498.75,499.4,9229464
NSE,12-06-2015,INFY,501.25,506.4,488.9,493.75,9852924
NSE,15-06-2015,INFY,488.5,499.4,484,495.2,5236426
NSE,16-06-2015,INFY,497.2,501.5,492.5,499.7,5223444
NSE,17-06-2015,INFY,505.5,510.5,496.1,497.85,6412068
NSE,18-06-2015,INFY,502.8,504,497.9,501,3474426
NSE,19-06-2015,INFY,505.15,505.2,496.55,497.7,6670458
NSE,22-06-2015,INFY,502.45,514.4,498.5,511.9,5710868
NSE,23-06-2015,INFY,512.5,513.7,499.1,500.2,6952116
NSE,24-06-2015,INFY,507.5,507.5,495.6,497.55,7073694
NSE,25-06-2015,INFY,499.6,501.75,493.8,495.2,7117466
NSE,26-06-2015,INFY,499.5,505.8,499.05,502.6,5320284
NSE,29-06-2015,INFY,493.5,499.75,491.25,495.1,5690668
NSE,30-06-2015,INFY,495,496.7,490,492.2,6212530
NSE,01-07-2015,INFY,494.5,502.5,493,498.7,6880852
NSE,02-07-2015,INFY,499.5,500.7,492.5,494,4007568
NSE,03-07-2015,INFY,494,496.5,491,495.15,2695306
NSE,06-07-2015,INFY,492.5,494,487.5,491.65,4305602
NSE,07-07-2015,INFY,492.5,495,489.5,490.25,3497418
NSE,08-07-2015,INFY,489.5,489.5,477.4,478.75,7024178
NSE,09-07-2015,INFY,478.75,483,467,469,8587772
NSE,10-07-2015,INFY,474.05,476.05,466.3,468.75,7411522
NSE,13-07-2015,INFY,470.5,477.5,467,475.1,6531768
NSE,14-07-2015,INFY,477.5,486.75,472.75,485.6,5367074
NSE,15-07-2015,INFY,485,493,484,492,4129566
NSE,16-07-2015,INFY,493.85,495.75,489.75,494.5,3472938
NSE,17-07-2015,INFY,495.5,502.25,494.55,500.9,3447978
NSE,20-07-2015,INFY,500.7,505.4,493.7,500.6,4377180
NSE,21-07-2015,INFY,517.5,574.5,517.5,556.35,38310112
NSE,22-07-2015,INFY,552.5,556,538.35,551.6,12665660
NSE,23-07-2015,INFY,552,558.5,545,549,7710748
NSE,24-07-2015,INFY,547.8,553.2,541.55,543.8,4480302
NSE,27-07-2015,INFY,543.45,544,530.2,532.65,6752244
NSE,28-07-2015,INFY,534.25,538,527.1,531.4,8476602
NSE,29-07-2015,INFY,537,546,532.5,542.7,7071334
NSE,30-07-2015,INFY,545,545,529,535,11956598
NSE,31-07-2015,INFY,539.3,540.65,530,538.5,7931012
NSE,03-08-2015,INFY,539,546,534.5,539.5,7961012
NSE,04-08-2015,INFY,539,539.5,525.5,528.6,9099054
NSE,05-08-2015,INFY,531,545,531,543.15,4753476
NSE,06-08-2015,INFY,547,552.75,538.5,543.5,7238252
NSE,07-08-2015,INFY,539.75,550.5,539.25,547.8,4988058
NSE,10-08-2015,INFY,549,553.15,533.5,543,3992754
NSE,11-08-2015,INFY,549.4,558.45,547.85,554.6,7574406
NSE,12-08-2015,INFY,557.5,574.5,555.5,572.2,10168440
NSE,13-08-2015,INFY,573.5,583.4,527.8,579,9787960
NSE,14-08-2015,INFY,582.5,584.35,571.55,574.6,5109066
NSE,17-08-2015,INFY,575,576.7,561.25,571.1,3107436
NSE,18-08-2015,INFY,575,588.85,575,582.15,4150446
NSE,19-08-2015,INFY,585,593.1,581.4,587.8,6869518
NSE,20-08-2015,INFY,579.5,584.25,564,567.3,8369114
NSE,21-08-2015,INFY,570.45,580.5,558.75,574.95,10822142
NSE,24-08-2015,INFY,555,561.5,539.3,546,14122684
NSE,25-08-2015,INFY,550,559.5,522.25,542.85,13735078
NSE,26-08-2015,INFY,544.9,548.5,529.5,532.3,11498212
NSE,27-08-2015,INFY,544,550.05,539,541.4,15343392
NSE,28-08-2015,INFY,550.8,562.45,550.8,555.5,7208820
NSE,31-08-2015,INFY,567.4,567.4,541.25,547.2,9917064
NSE,01-09-2015,INFY,545,557.3,541,544.5,9071550
NSE,02-09-2015,INFY,549,557.5,545,549.7,11171830
NSE,03-09-2015,INFY,555.1,556,546.25,549.65,8590536
NSE,04-09-2015,INFY,551.5,555.5,533.5,537,7318888
NSE,07-09-2015,INFY,542.5,542.5,527.5,529.4,5180988
NSE,08-09-2015,INFY,531,537,526.15,529.4,5459496
NSE,09-09-2015,INFY,543.55,549.8,536,544.35,9148664
NSE,10-09-2015,INFY,542.45,545.75,530.5,540.2,8363004
NSE,11-09-2015,INFY,545.8,553.2,542.75,545.4,9883810
NSE,14-09-2015,INFY,549.5,552,541.35,549.9,6557076
NSE,15-09-2015,INFY,549.7,551.6,544.1,549.6,5291886
NSE,16-09-2015,INFY,554,554.9,549.15,550.85,7478240
NSE,18-09-2015,INFY,555.9,558.95,549.5,552.2,11576876
NSE,21-09-2015,INFY,550,554.4,546.25,552.35,4351234
NSE,22-09-2015,INFY,557.5,568,550.55,553.7,9626986
NSE,23-09-2015,INFY,553.7,563.15,548.7,558.1,4758254
NSE,24-09-2015,INFY,556.75,576.35,555,570.3,13399262
NSE,28-09-2015,INFY,570,571.4,550.5,552.8,9788464
NSE,29-09-2015,INFY,551,566.7,548.75,560.9,8699370
NSE,30-09-2015,INFY,567.2,584.5,563,581,9495692
NSE,01-10-2015,INFY,584.95,598.9,580,586.5,10864394
NSE,05-10-2015,INFY,586.5,594.65,581,590.9,6881760
NSE,06-10-2015,INFY,593.5,596.3,574.05,577.3,8711880
NSE,07-10-2015,INFY,578,584.4,564.2,566.6,9182488
NSE,08-10-2015,INFY,568.2,574.8,563,566.1,9080874
NSE,09-10-2015,INFY,568,586.45,568,583.7,11782138
NSE,12-10-2015,INFY,599.5,609.9,554.5,561.45,30404970
NSE,13-10-2015,INFY,553.7,555.5,542.6,549.7,15326862
NSE,14-10-2015,INFY,545.7,557.8,543.6,548.8,8865510
NSE,15-10-2015,INFY,549.95,552.15,544.55,548.65,8255666
NSE,16-10-2015,INFY,549.5,550.7,545,547.45,6418992
NSE,19-10-2015,INFY,551,558,550.25,556,7347494
NSE,20-10-2015,INFY,556.5,565,555.3,563,8788310
NSE,21-10-2015,INFY,562.5,573.4,562.5,569.2,7278098
NSE,23-10-2015,INFY,570.9,576.5,562.55,574.95,6033362
NSE,26-10-2015,INFY,577,579.25,571.6,576.1,3195942
NSE,27-10-2015,INFY,575,577.5,572.05,574.7,5263748
NSE,28-10-2015,INFY,572.25,579,569.5,576.6,5255472
NSE,29-10-2015,INFY,576.55,577.95,568,572.5,5887324
NSE,30-10-2015,INFY,572.5,572.5,565,567.7,4044676
NSE,02-11-2015,INFY,565,567.9,557.05,565.6,3544988
NSE,03-11-2015,INFY,566.7,575.2,566.7,572.75,3614682
NSE,04-11-2015,INFY,575.05,578.8,566.15,568.4,3205572
NSE,05-11-2015,INFY,571.5,572.5,559.7,561.45,2345306
NSE,06-11-2015,INFY,561.5,571.95,561.45,569.15,3026172
NSE,09-11-2015,INFY,560,570,557.6,567.3,6125676
NSE,10-11-2015,INFY,563.75,563.75,550.05,551.9,4680052
NSE,11-11-2015,INFY,559,559,551.5,553.8,707304
NSE,13-11-2015,INFY,550,553,545,550.4,3520868
NSE,16-11-2015,INFY,541.85,547,533.6,540.1,6808334
NSE,17-11-2015,INFY,540,541.45,526,530.75,7184106
NSE,18-11-2015,INFY,520.5,522.6,505.6,510,10125252
NSE,19-11-2015,INFY,515.1,526,511.9,523.9,8539622
NSE,20-11-2015,INFY,524,531.6,521,526.2,6082978
NSE,23-11-2015,INFY,525,531.2,519,526.85,5616350
NSE,24-11-2015,INFY,525,525.4,518.5,520.6,4325802
NSE,26-11-2015,INFY,520.5,529.75,520,526.2,9853968
NSE,27-11-2015,INFY,529,535,522.5,533.15,5142478
NSE,30-11-2015,INFY,535,549.15,528.1,543.95,18105534
NSE,01-12-2015,INFY,544,547.5,536.5,539.5,5898550
NSE,02-12-2015,INFY,540,540,529.5,530.35,6397616
NSE,03-12-2015,INFY,530.5,532.4,524.5,528.9,5504726
NSE,04-12-2015,INFY,524.5,532.45,520.05,524.5,8375530
NSE,07-12-2015,INFY,527.65,529.5,520,523.1,4513870
NSE,08-12-2015,INFY,522.5,531.4,519.65,522.2,5724372
NSE,09-12-2015,INFY,521.5,523.5,511.3,514.1,6818254
NSE,10-12-2015,INFY,518.3,525.8,515.15,523.65,5587746
NSE,11-12-2015,INFY,527,530.95,522.95,526.4,5390198
NSE,14-12-2015,INFY,524.75,536.6,524,534.75,4816672
NSE,15-12-2015,INFY,536.6,539.55,529.4,538.8,5431808
NSE,16-12-2015,INFY,541.7,549,541.7,547.9,5495852
NSE,17-12-2015,INFY,550,554.9,544,553.55,4958782
NSE,18-12-2015,INFY,551.7,551.7,539.7,541.6,7219820
NSE,21-12-2015,INFY,538.5,553.7,533,551.7,4331012
NSE,22-12-2015,INFY,548.7,548.7,540.05,541.9,4109254
NSE,23-12-2015,INFY,547.5,551.25,543.5,550.4,2870928
NSE,24-12-2015,INFY,551,552.2,545.05,548.15,1230054
NSE,28-12-2015,INFY,545,555,545,552.4,5526952
NSE,29-12-2015,INFY,550.6,555,548.65,552.35,3345062
NSE,30-12-2015,INFY,550.55,553.3,541.5,543.15,5153970
NSE,31-12-2015,INFY,545.1,555,543.5,552.7,7943938
NSE,04-01-2016,INFY,550,551.2,538,539.45,3975362
NSE,05-01-2016,INFY,542.75,542.75,531.1,537,4949786
NSE,06-01-2016,INFY,537.35,537.35,529.45,534.65,5588328
NSE,07-01-2016,INFY,530,533.95,523.95,525.4,5294088
NSE,08-01-2016,INFY,530.75,533.7,527.75,531.65,3156716
NSE,11-01-2016,INFY,528.15,535,526.05,527.85,5360622
NSE,12-01-2016,INFY,531,531.5,515.4,525,6565212
NSE,13-01-2016,INFY,528.5,545.5,524.05,541.7,8751294
NSE,14-01-2016,INFY,533,577.5,527.15,566.5,30227006
NSE,15-01-2016,INFY,574,582,568.8,569.95,13036614
NSE,18-01-2016,INFY,569.95,581.05,564.15,565.95,10066612
NSE,19-01-2016,INFY,567.5,579.5,564.3,569.85,7500436
NSE,20-01-2016,INFY,567,580,558.5,560.6,7507998
NSE,21-01-2016,INFY,567.5,571.25,561,568.5,6743000
NSE,22-01-2016,INFY,574.05,576.25,565.5,568.1,6436018
NSE,25-01-2016,INFY,570.1,573.4,562.3,568.85,4579262
NSE,27-01-2016,INFY,573.2,574.8,567.5,569.25,6971962
NSE,28-01-2016,INFY,568,571.3,563.1,564.8,7788598
NSE,29-01-2016,INFY,569,585,565.8,582.45,10232108
NSE,01-02-2016,INFY,585,589.95,580.8,586.65,4251126
NSE,02-02-2016,INFY,588.4,595,582,587.8,7632702
NSE,03-02-2016,INFY,583.9,587.95,576.4,578.85,5245966
NSE,04-02-2016,INFY,580,597.5,580,589.9,5549346
NSE,05-02-2016,INFY,587.75,593.35,585.9,587.35,3984224
NSE,08-02-2016,INFY,581.9,586.1,571.9,575.4,4221044
NSE,09-02-2016,INFY,564.15,564.15,546.75,553.85,7579572
NSE,10-02-2016,INFY,554,563.75,552.5,554.3,5866054
NSE,11-02-2016,INFY,555.5,556.5,535.6,539.35,5214378
NSE,12-02-2016,INFY,547.35,552.2,533.5,542.35,7408096
NSE,15-02-2016,INFY,548.1,550.1,543.3,545.9,5093478
NSE,16-02-2016,INFY,543.5,546.4,536.85,539.6,5125448
NSE,17-02-2016,INFY,540.9,551.5,538.5,548.9,4164598
NSE,18-02-2016,INFY,550,563.5,550,561.7,4189072
NSE,19-02-2016,INFY,559.6,567.1,556.9,563.6,3974018
NSE,22-02-2016,INFY,565.5,567,557,563.35,3857010
NSE,23-02-2016,INFY,565.1,566.25,558,561.95,2501960
NSE,24-02-2016,INFY,559.75,571.9,559.15,562.65,4950714
NSE,25-02-2016,INFY,562.7,565.3,550.55,555.15,4484528
NSE,26-02-2016,INFY,560.1,566,558,560.6,4235636
NSE,29-02-2016,INFY,564.75,565.2,534.15,542,8166076
NSE,01-03-2016,INFY,547.4,565.15,547.4,562.7,6386154
NSE,02-03-2016,INFY,568.5,581.75,562.5,578,7214898
NSE,03-03-2016,INFY,584,596.4,577,584.65,5814304
NSE,04-03-2016,INFY,587.8,592.5,579.55,585.35,4281680
NSE,08-03-2016,INFY,581.5,595.25,573.7,581.7,7617746
NSE,09-03-2016,INFY,572.5,591.9,571.5,589.25,6305782
NSE,10-03-2016,INFY,581.45,581.45,569.65,571.25,24381016
NSE,11-03-2016,INFY,573.1,578,569.1,571.5,4058548
NSE,14-03-2016,INFY,573,577.1,569.25,570.6,4174262
NSE,15-03-2016,INFY,572,577.25,564.5,567.2,6720258
NSE,16-03-2016,INFY,570.95,577.5,565.8,576.2,5588850
NSE,17-03-2016,INFY,578.45,584.9,577,580.9,6474622
NSE,18-03-2016,INFY,581.4,599.5,581,596.7,8477422
NSE,21-03-2016,INFY,594,599.5,590,597.45,5138392
NSE,22-03-2016,INFY,595.6,597,586,595,7097950
NSE,23-03-2016,INFY,595,605.35,591.05,603.9,6333176
NSE,28-03-2016,INFY,616.2,618.5,597.9,602.45,10787510
NSE,29-03-2016,INFY,599.5,609.45,595.8,598.6,6995356
NSE,30-03-2016,INFY,598.8,605,597.8,603,5756818
NSE,31-03-2016,INFY,605.1,614.95,600.15,609.15,17996320
NSE,01-04-2016,INFY,608,611.1,597.55,602.7,5511428
NSE,04-04-2016,INFY,606.8,624,606.8,621.85,4577054
NSE,05-04-2016,INFY,621,621.15,607,609.9,4790716
NSE,06-04-2016,INFY,614,614,598,600.35,4931354
NSE,07-04-2016,INFY,604.2,604.2,587.5,590.75,5657890
NSE,08-04-2016,INFY,587.9,588.75,581,582.9,4195578
NSE,11-04-2016,INFY,582.9,593.4,575.55,591.95,5768678
NSE,12-04-2016,INFY,590.25,597.45,589.3,591.1,5842138
NSE,13-04-2016,INFY,597.5,597.5,583.15,586.35,12511386
NSE,18-04-2016,INFY,625,633.95,616.75,619.35,25015990
NSE,20-04-2016,INFY,622,623.2,612.9,621.8,8072848
NSE,21-04-2016,INFY,625.5,625.5,609.05,613.15,5441100
NSE,22-04-2016,INFY,613.15,614.25,603.5,605.6,5143938
NSE,25-04-2016,INFY,606,612.4,600.55,607.9,5364134
NSE,26-04-2016,INFY,607.7,619.8,604.3,616.1,5846744
NSE,27-04-2016,INFY,614.6,621.15,614.3,620.1,4486208
NSE,28-04-2016,INFY,615.5,619.8,603.5,604.6,12165168
NSE,29-04-2016,INFY,605.7,611.8,602.5,604.05,5036410
NSE,02-05-2016,INFY,605,605.6,598.1,600.5,3615250
NSE,03-05-2016,INFY,601.4,606.1,585.9,588.9,6824810
NSE,04-05-2016,INFY,590.5,596.5,585.35,594.4,5812842
NSE,05-05-2016,INFY,597.6,599.5,590.55,596.2,6302668
NSE,06-05-2016,INFY,594.9,594.9,588.5,590.75,2596720
NSE,09-05-2016,INFY,591,600.8,590.3,599.5,5123678
NSE,10-05-2016,INFY,601.25,608.35,598.3,606.4,3395704
NSE,11-05-2016,INFY,599.25,607.35,596.25,600.9,3709888
NSE,12-05-2016,INFY,601.95,606.5,598.4,605,3406932
NSE,13-05-2016,INFY,603,605,596.1,603.6,5652064
NSE,16-05-2016,INFY,605.1,611.85,602.5,607.5,4533878
NSE,17-05-2016,INFY,610,612.9,604.1,607.1,3796294
NSE,18-05-2016,INFY,599.5,607,598.95,604.9,4256596
NSE,19-05-2016,INFY,605.5,608.1,600.5,602.9,3954400
NSE,20-05-2016,INFY,602.5,609.75,600,600.8,3994548
NSE,23-05-2016,INFY,601.7,602.6,592.5,594,4585946
NSE,24-05-2016,INFY,595.5,595.9,588.8,593.9,3485060
NSE,25-05-2016,INFY,597.05,606.55,597.05,604.35,3857396
NSE,26-05-2016,INFY,605.05,619.9,605.05,617.1,6136436
NSE,27-05-2016,INFY,615.8,629.75,615.8,623.75,6180764
NSE,30-05-2016,INFY,620.75,636,620.75,633.8,5285700
NSE,31-05-2016,INFY,632.5,633.4,619.5,624.35,13782038
NSE,01-06-2016,INFY,623,634.25,623,629.1,4840534
NSE,02-06-2016,INFY,627.5,637.45,627,630.8,5053552
NSE,03-06-2016,INFY,630,639.65,630,633.45,3998380
NSE,06-06-2016,INFY,632.45,638.5,630.55,633.4,4225768
NSE,07-06-2016,INFY,633.5,636.25,627.55,628.7,5692420
NSE,08-06-2016,INFY,632,632,617.65,619.05,8741370
NSE,09-06-2016,INFY,613.1,613.1,590,592.75,12740804
NSE,10-06-2016,INFY,587.7,595,585.05,590.3,6383956
NSE,13-06-2016,INFY,588.4,592.45,583,590.45,5286722
NSE,14-06-2016,INFY,591.2,591.2,583.6,587.5,2940728
NSE,15-06-2016,INFY,591.85,596.35,589.5,595,6711572
NSE,16-06-2016,INFY,594.75,594.75,585.05,593,5302564
NSE,17-06-2016,INFY,594.5,596.4,587.55,589.75,8515082
NSE,20-06-2016,INFY,590.5,605.9,589.85,604.4,6229566
NSE,21-06-2016,INFY,605.6,607.4,597.85,603.05,4761724
NSE,22-06-2016,INFY,602,606,594.1,599.75,3031258
NSE,23-06-2016,INFY,598.65,607.4,596.65,605.8,3828626
NSE,24-06-2016,INFY,594,599.5,580,597.3,7808348
NSE,27-06-2016,INFY,586,591.6,580,583.1,5583778
NSE,28-06-2016,INFY,581.4,586.25,577.55,579.6,7655974
NSE,29-06-2016,INFY,584.5,589.95,580.1,588.4,5459150
NSE,30-06-2016,INFY,590.25,592.25,584,585.4,9346224
NSE,01-07-2016,INFY,590,590,585.05,586.2,3991912
NSE,04-07-2016,INFY,588.1,597.3,588.1,592,5381322
NSE,05-07-2016,INFY,592.5,593.75,585.5,587.7,3596416
NSE,07-07-2016,INFY,584.35,585.5,577.5,578.6,5954876
NSE,08-07-2016,INFY,581.5,583.5,576.75,579.1,5551648
NSE,11-07-2016,INFY,583.7,589.35,580,587.5,6668882
NSE,12-07-2016,INFY,590,590.15,584,588.3,6197368
NSE,13-07-2016,INFY,590,597.9,587.6,596.9,5275420
NSE,14-07-2016,INFY,597.5,598,582,588.1,7413328
NSE,15-07-2016,INFY,594.75,594.95,526,536.3,61484126
NSE,18-07-2016,INFY,538.6,542.45,527.6,541,14332824
NSE,19-07-2016,INFY,544.3,545,537.05,543.5,10404644
NSE,20-07-2016,INFY,535,544.95,535,541.55,9822896
NSE,21-07-2016,INFY,539.5,543.6,537.8,539.95,8668002
NSE,22-07-2016,INFY,535,539.95,533.35,536.2,9386538
NSE,25-07-2016,INFY,531.5,541.6,531.5,540.4,8469552
NSE,26-07-2016,INFY,535.15,544.95,535.15,544.35,7189610
NSE,27-07-2016,INFY,542.35,548.25,539.3,542.65,7431820
NSE,28-07-2016,INFY,542.7,543.5,537,538.75,11258562
NSE,29-07-2016,INFY,536.3,538.4,533.25,536.9,8156784
NSE,01-08-2016,INFY,535.75,543.9,534.15,542.6,9096662
NSE,02-08-2016,INFY,539.95,542.5,537.5,541.9,6822502
NSE,03-08-2016,INFY,542.85,543.25,535.15,542.45,7213460
NSE,04-08-2016,INFY,543.2,543.45,535,535.9,4237278
NSE,05-08-2016,INFY,536,536.7,530,534,5609968
NSE,08-08-2016,INFY,534.5,540.5,531.3,539.35,4643064
NSE,09-08-2016,INFY,538.5,542.25,535.75,541.7,7192664
NSE,10-08-2016,INFY,538,543.95,537.6,541.15,5576454
NSE,11-08-2016,INFY,540.85,547.5,537.6,538.65,5038552
NSE,12-08-2016,INFY,537.5,539.4,530,531.3,7449928
NSE,16-08-2016,INFY,521,529,514,525.9,16429408
NSE,17-08-2016,INFY,525,526.35,515.25,516.65,6599316
NSE,18-08-2016,INFY,518.25,519.55,510.75,511.7,8434000
NSE,19-08-2016,INFY,515,519.5,509.2,510.65,5686016
NSE,22-08-2016,INFY,509,515,504.55,507.7,10253518
NSE,23-08-2016,INFY,510.05,521,510.05,519.85,7406138
NSE,24-08-2016,INFY,523.5,531,523.5,528.7,6129966
NSE,25-08-2016,INFY,527.5,528.8,516.05,518.1,4796562
NSE,26-08-2016,INFY,518,523,508.5,510.1,6881054
NSE,29-08-2016,INFY,508.8,515,505.5,511.4,5220282
NSE,30-08-2016,INFY,516.2,522.5,512.5,520.2,4375438
NSE,31-08-2016,INFY,518.55,522.9,513.9,517.9,11139814
NSE,01-09-2016,INFY,519,520.2,516,518.8,2877826
NSE,02-09-2016,INFY,519.5,520,513.1,515.9,3332592
NSE,06-09-2016,INFY,519.1,524.45,517.8,522.5,8215044
NSE,07-09-2016,INFY,524,529.5,522,527.15,7425470
NSE,08-09-2016,INFY,522.5,522.5,512,518.85,9092774
